datetime,difficulty
2022-05-19 00:00:00,351616940351
2022-05-18 00:00:00,336297427267
2022-05-17 00:00:00,329739506869
2022-05-16 00:00:00,332876161682
2022-05-15 00:00:00,341208759526
2022-05-14 00:00:00,335371184392
2022-05-13 00:00:00,357840837135
2022-05-12 00:00:00,334614289656
2022-05-11 00:00:00,335495360952
2022-05-10 00:00:00,341958802353
2022-05-09 00:00:00,378762998153
2022-05-08 00:00:00,347388174223
2022-05-07 00:00:00,343952586104
2022-05-06 00:00:00,357177958459
2022-05-05 00:00:00,350983780623
2022-05-04 00:00:00,356573760547
2022-05-03 00:00:00,360581624682
2022-05-02 00:00:00,355959616436
2022-05-01 00:00:00,366752760133
2022-04-30 00:00:00,368777802966
2022-04-29 00:00:00,358341458238
2022-04-28 00:00:00,333752153036
2022-04-27 00:00:00,351931877361
2022-04-26 00:00:00,375047945508
2022-04-25 00:00:00,385005892021
2022-04-24 00:00:00,376075888181
2022-04-23 00:00:00,387354770764
2022-04-22 00:00:00,370502238701
2022-04-21 00:00:00,369196204889
2022-04-20 00:00:00,385898307353
2022-04-19 00:00:00,384658953693
2022-04-18 00:00:00,381870769113
2022-04-17 00:00:00,384450622007
2022-04-16 00:00:00,364160016781
2022-04-15 00:00:00,346509052720
2022-04-14 00:00:00,360521874735
2022-04-13 00:00:00,359277975357
2022-04-12 00:00:00,361878841819
2022-04-11 00:00:00,357332718772
2022-04-10 00:00:00,352047254412
2022-04-09 00:00:00,366023779115
2022-04-08 00:00:00,365960321241
2022-04-07 00:00:00,347828186524
2022-04-06 00:00:00,358504431060
2022-04-05 00:00:00,362708183084
2022-04-04 00:00:00,343339666181
2022-04-03 00:00:00,352359198691
2022-04-02 00:00:00,337281889270
2022-04-01 00:00:00,346840809517
2022-03-31 00:00:00,331187888817
2022-03-30 00:00:00,327725061765
2022-03-29 00:00:00,363314168002
2022-03-28 00:00:00,355317159012
2022-03-27 00:00:00,339591663325
2022-03-26 00:00:00,354859062143
2022-03-25 00:00:00,352412593478
2022-03-24 00:00:00,357221830528
2022-03-23 00:00:00,340979318919
2022-03-22 00:00:00,326037849070
2022-03-21 00:00:00,348455514564
2022-03-20 00:00:00,346015378595
2022-03-19 00:00:00,331875452469
2022-03-18 00:00:00,329106582977
2022-03-17 00:00:00,353094984437
2022-03-16 00:00:00,327821541524
2022-03-15 00:00:00,353528572415
2022-03-14 00:00:00,354244790647
2022-03-13 00:00:00,352872541482
2022-03-12 00:00:00,348206435969
2022-03-11 00:00:00,339851224155
2022-03-10 00:00:00,345510505221
2022-03-09 00:00:00,346395424980
2022-03-08 00:00:00,346221588801
2022-03-07 00:00:00,382894798622
2022-03-06 00:00:00,360455034684
2022-03-05 00:00:00,352358354739
2022-03-04 00:00:00,371565577271
2022-03-03 00:00:00,342452502707
2022-03-02 00:00:00,338552694384
2022-03-01 00:00:00,357070228848
2022-02-28 00:00:00,354701224579
2022-02-27 00:00:00,357630438730
2022-02-26 00:00:00,347205637563
2022-02-25 00:00:00,344933835148
2022-02-24 00:00:00,357509958461
2022-02-23 00:00:00,363770915932
2022-02-22 00:00:00,372732550711
2022-02-21 00:00:00,365799423665
2022-02-20 00:00:00,375620510286
2022-02-19 00:00:00,363038852182
